"id_CC_original","match_id","correcting_match","correcting_match_old","occurrenceID_master","occurrenceID","occ_match","match_status","match_quality","fieldgood","fieldbad","logodd.ratio","precent.good","percent.bad","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID"
"7611",13086,NA,"unlink, current record via iDigBio","CENPAT-CONICET-CNPICT-CNPICT1983/105","urn:catalog:cas:ich:55141",FALSE,"matched","2_core",2,7,-0.425968732272281,15.3846153846154,53.8461538461538,2,2,1,"datasetName;canonicalName","gbif","aplochiton",1968,"1968-02-10","patagonian chile",-51.527707,-72.646889,NA,"55141","cas","0","change locality to Laguna Sofia",NA,NA,NA,NA,"Laguna Sofia",NA,NA,NA,NA,NA,NA,NA,NA
"7612",7272,NA,NA,"urn:catalog:CAS:ICH:55141","urn:catalog:cas:ich:55141",TRUE,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","idig","aplochiton zebra",1968,"1968-02-10","patagonian chile",-51.527707,-72.646889,NA,"55141","cas","1","change locality to Laguna Sofia",NA,NA,NA,NA,"Laguna Sofia",NA,NA,NA,NA,NA,NA,NA,NA
"7618",7280,NA,NA,"SUBPESCA.PecesContinentales2019.4881",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2009,NA,NA,-47.228767,-72.64534,"CEA (NA) Proyecto Hi","4881",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7627",7289,NA,NA,"SUBPESCA.PecesContinentales2019.31199",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","salmo salar",2014,NA,NA,-41.606275,-72.645333333,"Gaman Limno Studies ","31199",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7634",7296,NA,NA,"SUBPESCA.PescaInvestigacion2012-2023.018",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,10,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;year;locality;samplingProtocol;individualCount;eventDate","subpesca-2","salmo salar",2014,"2014-07-01","chaicas",-41.606275,-72.645333,"Gaman Limno Studies ",NA,NA,"1","Change Locality to Río Lenca",NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA
"7635",7297,NA,NA,"SUBPESCA.PescaInvestigacion2012-2023.011",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,8,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;year;locality;samplingProtocol","subpesca-2","salmo trutta",2014,"2014-03-01","chaicas",-41.606275,-72.645333,"Gaman Limno Studies ",NA,NA,NA,"Change Locality to Río Lenca",NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA
"7636",7298,NA,NA,"SUBPESCA.PescaInvestigacion2012-2023.019",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,8,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;year;locality;samplingProtocol","subpesca-2","salmo trutta",2014,"2014-07-01","chaicas",-41.606275,-72.645333,"Gaman Limno Studies ",NA,NA,NA,"Change Locality to Río Lenca",NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA
"7659",7319,NA,NA,"SUBPESCA.PecesContinentales2019.21467",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2012,NA,NA,-47.228932,-72.641568,"CEA (NA) Monitoreo L","21467",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7661",7321,NA,NA,"SUBPESCA.PecesContinentales2019.16195",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei",2011,NA,NA,-47.228932,-72.641568,"CEA (NA) Monitoreo L","16195",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7665",7325,NA,NA,"SUBPESCA.PecesContinentales2019.21472",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2012,NA,NA,-47.228932,-72.641568,"CEA (NA) Monitoreo L","21472",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7671",7331,NA,NA,"MAguilar.Lit.Review.271",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"bco. correntoso",-41.3940000002,-72.6411000001,"Consuegra, S., Phill","271",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7689",7344,NA,NA,"MAguilar.Lit.Review.381",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"lago sofía",-51.2666666669,-72.6333333326,"Cussac, V., Ortubay,","381",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7690",7345,NA,NA,"MAguilar.Lit.Review.477",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",NA,NA,"lago sofía",-51.2666666669,-72.6333333326,"Cussac, V., Ortubay,","477",NA,"0","Change coordinates to -51.526421, -72.655984",NA,NA,"-51.526421","-72.655984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7697",7348,NA,NA,"SUBPESCA.PecesContinentales2019.16185",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2011,NA,NA,-47.211245,-72.632236,"CEA (NA) Monitoreo L","16185",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7698",7349,NA,NA,"SUBPESCA.PecesContinentales2019.16194",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei",2011,NA,NA,-47.211245,-72.632236,"CEA (NA) Monitoreo L","16194",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7804",7443,NA,NA,"SUBPESCA.PecesContinentales2019.16169",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra",2011,NA,NA,-47.198685,-72.628438,"CEA (NA) Monitoreo L","16169",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7805",7444,NA,NA,"SUBPESCA.PecesContinentales2019.21441",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2012,NA,NA,-47.198685,-72.628438,"CEA (NA) Monitoreo L","21441",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7807",7446,NA,NA,"SUBPESCA.PecesContinentales2019.16193",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","hatcheria macraei",2011,NA,NA,-47.198685,-72.628438,"CEA (NA) Monitoreo L","16193",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7808",7447,NA,NA,"SUBPESCA.PecesContinentales2019.21442",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","hatcheria macraei",2012,NA,NA,-47.198685,-72.628438,"CEA (NA) Monitoreo L","21442",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7841",7476,NA,NA,"SUBPESCA.PecesContinentales2019.15201",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","geotria australis",2008,NA,NA,-45.47078,-72.619375,"CEA (NA) Linea De Ba","15201",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7848",7482,NA,NA,"SUBPESCA.PecesContinentales2019.31198",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","salmo salar",2014,NA,NA,-41.602375,-72.616436111,"Gaman Limno Studies ","31198",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7851",7485,NA,NA,"SUBPESCA.PescaInvestigacion2012-2023.017",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-2","salmo trutta",2014,"2014-07-01","chaicas",-41.602375,-72.616436,"Gaman Limno Studies ",NA,NA,NA,"Change Locality to Río Lenca",NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA
"7985",7617,NA,NA,"SUBPESCA.PecesContinentales2019.15200",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","geotria australis",2008,NA,NA,-45.463658,-72.610235,"CEA (NA) Linea De Ba","15200",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8271",7904,NA,"good","CIMAR1_89_sp16","cimar1_89_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-27",NA,-44.415,-72.6033,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8454",8085,NA,NA,"SUBPESCA.PescaInvestigacion2012-2023.007",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,10,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;year;locality;samplingProtocol;individualCount;eventDate","subpesca-2","salmo trutta",2014,"2014-03-01","chaicas",-41.598,-72.600556,"Gaman Limno Studies ",NA,NA,NA,"Change Locality to Río Lenca",NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA
"8455",8086,NA,NA,"SUBPESCA.PescaInvestigacion2012-2023.016",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,10,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;year;locality;samplingProtocol;individualCount;eventDate","subpesca-2","salmo trutta",2014,"2014-07-01","chaicas",-41.598,-72.600556,"Gaman Limno Studies ",NA,NA,NA,"Change Locality to Río Lenca",NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA
"8456",8087,NA,NA,"SUBPESCA.PecesContinentales2019.31197",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","salmo salar",2014,NA,NA,-41.598,-72.600555556,"Gaman Limno Studies ","31197",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8531",8164,NA,NA,"MAguilar.Lit.Review.778",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago esmeralda",-47.3212260002,-72.5953940003,"Habit, E., Gonzalez,","778",NA,"1","associated references (Ortiz-Sandoval et al. 2017) | (Cussac et al. 2020)",NA,"Ortiz-Sandoval et al. 2017) | (Cussac et al. 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8533",8166,NA,NA,"MAguilar.Lit.Review.560",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago esmeralda",-47.3212260002,-72.5953940003,"Cussac, V.E.; Barran","560",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8542",8175,NA,NA,"SUBPESCA.PecesContinentales2019.21347",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2012,NA,NA,-47.371452,-72.595028,"CEA (NA) Monitoreo L","21347",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8651",8234,NA,NA,"MAguilar.Lit.Review.320",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago portales",-45.5352999999,-72.5904000003,"CORREA, C., BRAVO, A","320",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8652",8235,NA,NA,"MAguilar.Lit.Review.340",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago portales",-45.5352999999,-72.5904000003,"CORREA, C., BRAVO, A","340",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8670",8255,NA,NA,"SUBPESCA.PecesContinentales2019.15054",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra",2008,NA,NA,-45.422689,-72.589493,"CEA (NA) Linea De Ba","15054",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8672",8257,NA,NA,"SUBPESCA.PecesContinentales2019.15070",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2008,NA,NA,-45.422689,-72.589493,"CEA (NA) Linea De Ba","15070",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8695",8277,NA,NA,"SUBPESCA.PecesContinentales2019.14646",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra",2007,NA,NA,-45.423431,-72.588004,"CEA (NA) Linea De Ba","14646",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8706",8287,NA,NA,"MAguilar.Lit.Review.295",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago portales",-45.5329912172,-72.5873954867,"Correa, C. and Hendr","295",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8723",8304,NA,NA,"SUBPESCA.PecesContinentales2019.15508",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","odontesthes hatcheri",2009,NA,NA,-47.311907,-72.583495,"CEA (NA) Linea Base ","15508",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8725",8306,NA,NA,"SUBPESCA.PecesContinentales2019.15563",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2009,NA,NA,-47.311907,-72.583495,"CEA (NA) Linea Base ","15563",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8729",8310,NA,NA,"SUBPESCA.PecesContinentales2019.21327",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2012,NA,NA,-47.421039,-72.583249,"CEA (NA) Monitoreo L","21327",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8769",8330,NA,NA,"MMA:ICT:0002170",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus",NA,NA,"río pascua. costeras del fiordo coman",-42.333,-72.583,"FuenteReg: Campos et",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8770",8332,NA,NA,"SUBPESCA.PecesContinentales2019.14865",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","subpesca-1","galaxias platei",2008,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","14865",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8772",8334,NA,NA,"SUBPESCA.PecesContinentales2019.14876",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","odontesthes hatcheri",2008,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","14876",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8775",8337,NA,NA,"SUBPESCA.PecesContinentales2019.15946",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","odontesthes hatcheri",2010,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","15946",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8784",8346,NA,NA,"SUBPESCA.PecesContinentales2019.14902",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha",2008,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","14902",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8787",8349,NA,NA,"SUBPESCA.PecesContinentales2019.15967",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha",2010,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","15967",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8792",8353,NA,NA,"SUBPESCA.PecesContinentales2019.15069",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2008,NA,NA,-45.759718,-72.580929,"CEA (NA) Linea De Ba","15069",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8939",8509,NA,NA,"MAguilar.Lit.Review.788",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2006,NA,"lago caro",-44.4548055562,-72.5641111108,"Habit, E., Gonzalez,","788",NA,NA,"change coordinates to -45.803026, -72.547405",NA,NA,"-45.803026","-72.547405",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8958",8528,NA,NA,"SUBPESCA.PecesContinentales2019.15112",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","geotria australis",2008,NA,NA,-45.392708,-72.560797,"CEA (NA) Linea De Ba","15112",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9327",8908,NA,NA,"MAguilar.Lit.Review.344",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago zenteno",-45.5924368254,-72.5518577357,"CORREA, C., BRAVO, A","344",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9331",8912,NA,"good","JQ048547","jq048547",TRUE,"matched","4plus_core",8,0,0.954242509439325,61.5384615384615,0,7,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;catalogNumber;year;eventDate","gbif","aplochiton taeniatus",2009,"2009",NA,-45.8,-72.55,NA,"at3028",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9332",8913,NA,"good","GBGCA5905-13","gbgca5905-13",TRUE,"matched","4plus_core",9,0,1,69.2307692307692,0,7,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;catalogNumber;year;eventDate","gbif","aplochiton taeniatus",2009,"2009-07-15",NA,-45.8,-72.55,NA,"at3028","mined from genbank, ncbi","0","Bad date. EventDate: 2009-04-10 Locality: Lago Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9366",8942,NA,"good","CIMAR1_13_sp16","cimar1_13_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-20",NA,-42.5683,-72.5483,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9372",8948,NA,NA,"MAguilar.Lit.Review.325",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago zenteno",-45.5921000004,-72.5482000003,"CORREA, C., BRAVO, A","325",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9377",8951,NA,NA,"MAguilar.Lit.Review.300",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2009,NA,"lago zenteno",-45.5896221377,-72.5474168822,"Correa, C. and Hendr","300",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9682",9262,NA,NA,"SUBPESCA.PecesContinentales2019.21271",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2012,NA,NA,-47.477325,-72.53838,"CEA (NA) Monitoreo L","21271",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9693",9268,NA,NA,"SUBPESCA.PecesContinentales2019.14949",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei",2008,NA,NA,-47.248651,-72.534834,"CEA (NA) Linea Base ","14949",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9829",9397,NA,NA,"CCorrea.Lit.Review.1300",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","salmo trutta",1984,NA,"río cisnes bajo",-44.69697,-72.52794,"Campos, H., J. Arena",NA,NA,"1","Remove. imported from other dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9856",9419,NA,NA,"MMA:ICT:0002648",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","geotria australis",NA,NA,"lago risopatrón. rio risopatron",-44.233,-72.517,"FuenteReg: Campos et",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9861",9424,NA,NA,"MAguilar.Lit.Review.1394",NA,NA,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","percichthys trucha",NA,NA,"lago maldonado",-47.233333333,-72.5166666667,"Zama A. y Cárdenas E","1394",NA,"0","Cambiar coordenadas a -47.257249, -72.516063",NA,NA,"-47.257249","-72.516063",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9866",9428,NA,NA,"SUBPESCA.PecesContinentales2019.21238",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2012,NA,NA,-47.254925,-72.515747,"CEA (NA) Monitoreo L","21238",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9884",9444,NA,NA,"MAguilar.Lit.Review.544",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",NA,NA,"lago risopatrón",-44.2531199996,-72.5115540002,"Cussac, V.E.; Barran","544",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9888",9448,NA,NA,"MAguilar.Lit.Review.322",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago rengifo",-45.6176,-72.5113000002,"CORREA, C., BRAVO, A","322",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9889",9449,NA,NA,"MAguilar.Lit.Review.342",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago rengifo",-45.6176,-72.5113000002,"CORREA, C., BRAVO, A","342",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9966",9530,NA,NA,"MAguilar.Lit.Review.299",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2009,NA,"lago rengifo",-45.6152647916,-72.5083219771,"Correa, C. and Hendr","299",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10033",9592,NA,NA,"CCorrea.Lit.Review.1290",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","salmo trutta",1984,NA,"río los césares",-44.18894,-72.49877,"Campos, H., J. Arena",NA,NA,NA,"Remove. imported from other dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
